trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,train_location
PtHt,PAK_2021,PAK,0.535482120094418,0.389904015559804,0.877343197425296,47,11,1,1011,CV1_PAK,PAK
PtHt,PAK_2019,PAK,-0.0283447231447479,-0.0597821407513866,0.631872417659796,41,11,2,1011,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.290292751449869,0.207491198740692,0.696497075173366,59,11,2,1011,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.0194622286676175,0.0137818400536402,0.703054010281472,49,11,2,1011,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.0381621645283196,0.0018390037550408,0.583570673895373,33,11,3,1011,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.59580209279214,0.504473628559075,0.763343138359043,55,11,3,1011,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.28329801077961,0.138440244094525,0.652170384040403,48,11,3,1011,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.403304531542906,0.187796517340635,0.800475552942649,42,11,4,1011,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.390822536818269,0.36985506647751,0.851930412331658,56,11,4,1011,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.40919030508877,0.508779592574337,0.874421451887705,52,11,4,1011,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.312086757649534,0.284816204999829,0.845323961913467,37,11,5,1011,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.55596538634796,0.541706570237787,0.800174594479807,56,11,5,1011,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.558808390534718,0.494787505038166,0.820186426858746,46,11,5,1011,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.409426771192833,0.331854916268625,0.841782446396393,38,12,1,1012,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.40721076901984,0.366963373351433,0.828677297804847,59,12,1,1012,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.391038182327625,0.342128105039532,0.819927382922289,49,12,1,1012,CV1_PAK,PAK
PtHt,PAK_2019,PAK,-0.155413545424077,-0.166759485118061,0.598896556432067,30,12,2,1012,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.533802167896811,0.481545741152088,0.831543944002413,57,12,2,1012,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.179829894070888,0.090877013665075,0.801659155153462,48,12,2,1012,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.116208771016655,0.0969060051283735,0.665429050780345,40,12,3,1012,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.368107510659159,0.336849711352471,0.695584815633869,56,12,3,1012,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.497546861868217,0.452919310040454,0.863697610712799,48,12,3,1012,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.264363962580706,0.182690529155373,0.704151517268696,43,12,4,1012,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.418549496548925,0.476238345890275,0.864658775573049,57,12,4,1012,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.118026236193953,0.163184080929771,0.822755243738793,49,12,4,1012,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.279471816482855,0.293348007507593,0.862011793872597,38,12,5,1012,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.410277847529182,0.43375493009007,0.775456179673957,53,12,5,1012,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.566494305616637,0.291639529134751,0.688062705384913,48,12,5,1012,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.0817405500854665,-0.0150589915906859,0.785590573717644,37,13,1,1013,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.47594988555704,0.367508351395564,0.765409004649448,57,13,1,1013,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.307675387837134,0.124789986868316,0.765827669688679,45,13,1,1013,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.17966226539075,0.116199094852329,0.753304457570524,34,13,2,1013,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.554346350069329,0.474341123051754,0.883878926764336,57,13,2,1013,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.632464673130935,0.49739761400304,0.837556520500272,51,13,2,1013,CV1_PAK,PAK
PtHt,PAK_2019,PAK,-0.0313883676719879,-0.229508721404153,0.684954602727976,38,13,3,1013,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.225989342091659,0.161058702809074,0.688797382561142,56,13,3,1013,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.0897268963788999,0.109630997656699,0.816044172988982,49,13,3,1013,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.117992092776871,0.122417993029975,0.623695805888258,39,13,4,1013,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.504970390004008,0.518298228811775,0.875491773089667,56,13,4,1013,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.371013901775323,0.452418833815046,0.794026312038026,47,13,4,1013,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.504896013321733,0.357684706028857,0.815019544947025,41,13,5,1013,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.363037235125416,0.424654740344174,0.769332942409331,56,13,5,1013,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.345024615815785,0.290702994691398,0.786646590214284,50,13,5,1013,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.154516871587236,0.290784130169601,0.745596843648833,34,14,1,1014,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.704164776315237,0.656407308745596,0.850769242380126,55,14,1,1014,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.569818190680638,0.568850685200749,0.923808846562739,44,14,1,1014,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.101309099944148,-0.0339056979346184,0.599701842729311,41,14,2,1014,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.199974399437593,0.315910118978449,0.817716896205839,56,14,2,1014,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.240611860866833,0.367920476801137,0.896000988158572,50,14,2,1014,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.387519433607525,0.198927115418701,0.794308745483817,38,14,3,1014,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.536559475950446,0.528435439230849,0.762736697798053,56,14,3,1014,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.410981670203507,0.299162714154694,0.744961887343208,51,14,3,1014,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.165828206676747,0.0813778991447797,0.832364657226401,40,14,4,1014,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.317871805831326,0.199513780110534,0.763471473960367,57,14,4,1014,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.201652650908527,0.17516861423315,0.717202960043734,51,14,4,1014,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.237771397621365,0.19690924880645,0.62188047796244,36,14,5,1014,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.34399837515147,0.288738472609617,0.81978711407991,58,14,5,1014,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.339726049413641,0.232652811244035,0.76473319916807,46,14,5,1014,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.254980390296476,0.135597345554871,0.755486171374517,42,15,1,1015,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.474249073864447,0.454859343689681,0.826211127871663,56,15,1,1015,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.408683553769251,0.322810075053352,0.770995399809998,48,15,1,1015,CV1_PAK,PAK
PtHt,PAK_2019,PAK,-0.0551688492194067,-0.0087992668756246,0.767369356513993,32,15,2,1015,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.583907477243048,0.481154731197717,0.860409863911321,55,15,2,1015,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.571076060593888,0.446079104710825,0.815945967856486,48,15,2,1015,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.0556816562832156,-0.0080751209306454,0.684977061245646,40,15,3,1015,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.456074847370922,0.390366485267278,0.797067566362016,56,15,3,1015,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.344184036509651,0.309587142118818,0.732952792254434,47,15,3,1015,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.433480649908033,0.312729969034411,0.855217672211535,37,15,4,1015,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.298863160587135,0.234970161132252,0.695365820334768,58,15,4,1015,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.304529559190049,0.178125877502097,0.826494469321742,49,15,4,1015,CV1_PAK,PAK
PtHt,PAK_2019,PAK,0.187998830030077,0.112382995288156,0.795831156327853,38,15,5,1015,CV1_PAK,PAK
PtHt,PAK_2020,PAK,0.470512782659538,0.420445185045993,0.920792852745472,57,15,5,1015,CV1_PAK,PAK
PtHt,PAK_2021,PAK,0.26479809662131,0.248613087759698,0.890065184070478,50,15,5,1015,CV1_PAK,PAK
SdLen,AUS_2018,AUS,0.499447199919068,0.503272459591334,0.88525268167361,101,1,1,1001,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.328551197708102,0.394280415020046,0.735292410409571,41,1,1,1001,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.579723720152058,0.60385882312638,0.871051490176059,89,1,2,1001,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.38231839715786,0.352610972437879,0.747455284404224,51,1,2,1001,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.46544195443695,0.511093522372003,0.754518947583546,94,1,3,1001,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.38976629435813,0.280277790030575,0.764221695632637,50,1,3,1001,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.465954309223353,0.451981099152443,0.863930888803505,98,1,4,1001,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.428090902507522,0.470507974279789,0.802762190055334,42,1,4,1001,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.450856484811029,0.512131329654413,0.803116006097066,96,1,5,1001,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.168860269075414,0.193262803333418,0.605931984881488,48,1,5,1001,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.388455615951711,0.419419269333998,0.820041069629543,93,2,1,1002,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.324078863624959,0.299451151938007,0.729576233151256,52,2,1,1002,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.55978524346012,0.564832499105481,0.88543754792295,101,2,2,1002,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.53623036600673,0.4929631834508,0.879442672083654,42,2,2,1002,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.547279732459103,0.57029487337515,0.891527531580265,100,2,3,1002,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.474940544930864,0.412599615351022,0.845798616273059,38,2,3,1002,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.502615163671853,0.515776540003054,0.76203235416724,94,2,4,1002,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.203433890495258,0.154566445349408,0.64732995562257,53,2,4,1002,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.49061662306224,0.569256340991888,0.718030335973376,90,2,5,1002,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.316706705549434,0.344735984349204,0.633471098706853,47,2,5,1002,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.497390487539713,0.526029148616644,0.796301602534151,98,3,1,1003,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.229384963866818,0.218718576375535,0.655939049649153,50,3,1,1003,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.541809488450524,0.527511481648936,0.903085364902054,95,3,2,1003,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.272372372229356,0.231219678221939,0.752089438286136,44,3,2,1003,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.537271459946518,0.568625398556276,0.85521613799545,97,3,3,1003,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.357149830018523,0.267161153206512,0.695911787771711,41,3,3,1003,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.580169932108828,0.603690222611549,0.806330323429645,91,3,4,1003,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.550086898963093,0.616968270689655,0.803367534564962,48,3,4,1003,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.377949346322988,0.441712686913455,0.715958215127767,97,3,5,1003,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.405852581791183,0.419537003916776,0.704218610286252,49,3,5,1003,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.381801094115462,0.492145439828004,0.731002789248672,93,4,1,1004,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.173030245955283,0.207455801439041,0.654098384515041,50,4,1,1004,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.591259580438809,0.565100321815098,0.900699864151893,92,4,2,1004,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.460881500481727,0.376681818768342,0.80301208509372,51,4,2,1004,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.633580046731847,0.66187129837096,0.896408509258087,97,4,3,1004,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.546085727202622,0.526723358476394,0.846914354983933,42,4,3,1004,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.54093513631186,0.561510216676419,0.779118582294637,103,4,4,1004,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.326063959001369,0.366026044149789,0.70237539963432,50,4,4,1004,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.43457926684769,0.415959051109253,0.872082388277967,93,4,5,1004,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.385768765487324,0.390236576182388,0.745815851302994,39,4,5,1004,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.423987582827651,0.47379932861533,0.780892051614103,98,5,1,1005,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.261949160739043,0.312206311783986,0.709025586502007,53,5,1,1005,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.725086755500818,0.732540267089338,0.957966652031602,92,5,2,1005,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.635192680123007,0.553938187642071,0.847240055699855,56,5,2,1005,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.435768202460945,0.444264598964989,0.864133063712767,92,5,3,1005,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.406661625385178,0.388967988258448,0.750575256899885,42,5,3,1005,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.454957324115176,0.484501479178378,0.762849454472458,99,5,4,1005,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.272495715826267,0.323538553388518,0.690710759781447,39,5,4,1005,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.553061506830916,0.594912712093,0.755389351739311,97,5,5,1005,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.144280111799719,0.16513853533531,0.581828196218895,42,5,5,1005,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.453503773266342,0.545792972156739,0.83617310572331,96,6,1,1006,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.41485608596287,0.464337336250767,0.763285982172275,52,6,1,1006,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.397920388425784,0.401926616653116,0.777288838052291,89,6,2,1006,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.364266501102609,0.358213541500599,0.697457729744639,40,6,2,1006,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.55790898346028,0.575174452282832,0.793245855805705,100,6,3,1006,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.386570251178866,0.332099462114039,0.628490083215435,55,6,3,1006,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.450208929319074,0.464099994790493,0.866096776888793,98,6,4,1006,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.198319831165191,0.233046592577129,0.725014528843821,49,6,4,1006,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.670583631899986,0.688147696002686,0.898228031430229,95,6,5,1006,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.444553412999969,0.342942673748607,0.819947761325876,36,6,5,1006,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.496094580752695,0.566014561522245,0.801523656378434,92,7,1,1007,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.416432564237098,0.424251790767389,0.763275106627612,39,7,1,1007,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.583200106072829,0.585169507606811,0.842722498333826,99,7,2,1007,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.343736024794429,0.282422020539567,0.720622379367734,42,7,2,1007,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.513994825415989,0.483844504950004,0.870694517990999,98,7,3,1007,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.445294155175775,0.473559646749976,0.822793885520129,52,7,3,1007,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.415942575866073,0.508203028914204,0.853012140454659,94,7,4,1007,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.384803844095436,0.381641703843792,0.699778025525028,55,7,4,1007,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.592004827242939,0.570469175848111,0.857480259480142,95,7,5,1007,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.227853810358852,0.271646862491932,0.679558809678194,44,7,5,1007,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.57084395034881,0.600736889772619,0.872981816788552,97,8,1,1008,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.323367362834721,0.314833164108606,0.723759302377664,51,8,1,1008,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.377001689546936,0.368556945704168,0.879930916799673,91,8,2,1008,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.329856001317268,0.335739564824089,0.741481877597298,43,8,2,1008,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.385264449303446,0.444709344013206,0.719879342799593,100,8,3,1008,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.0752098503755044,0.217797172746559,0.560316243581768,43,8,3,1008,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.618280163525585,0.601303632403649,0.798059945408922,93,8,4,1008,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.469870331239554,0.504505807096186,0.708261444875384,55,8,4,1008,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.614416848564503,0.594935188137216,0.735035942135115,97,8,5,1008,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.552750664361179,0.439833069788083,0.875848091943841,40,8,5,1008,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.419152837110124,0.456305816697281,0.814078007627515,94,9,1,1009,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.325767391166224,0.343330799624365,0.647984063372844,48,9,1,1009,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.35894323523669,0.374974638152399,0.685996383518148,100,9,2,1009,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.234165496600935,0.23813407489798,0.764110265376302,42,9,2,1009,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.546727445309099,0.578200725724775,0.902646632875058,91,9,3,1009,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.33466888507133,0.379724406470772,0.702235723159746,49,9,3,1009,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.575676985601798,0.58221497571084,0.823484570305224,99,9,4,1009,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.369243784328129,0.271807133131987,0.783306670472985,44,9,4,1009,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.599625080395151,0.619774598379109,0.879949253774287,94,9,5,1009,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.419182795437724,0.406035512292432,0.725262031477285,49,9,5,1009,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.534240625618033,0.575699922835107,0.803014130558034,95,10,1,1010,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.297778601825248,0.240723572816232,0.664723010963998,42,10,1,1010,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.551046313141761,0.541199116560923,0.92834330228029,97,10,2,1010,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.308128855959948,0.282004515194471,0.803093415271461,44,10,2,1010,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.314990720751214,0.383048211095747,0.704235975823155,102,10,3,1010,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.0385604677435395,0.0870139741215795,0.53080696908355,45,10,3,1010,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.54703751378015,0.559787246237643,0.846937154346293,91,10,4,1010,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.610794728510314,0.628755587552465,0.865722215980863,48,10,4,1010,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.570108871976008,0.539105801541531,0.803431310105174,93,10,5,1010,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.472778492750869,0.470733247727191,0.7777688963326,53,10,5,1010,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.375325575211279,0.437910673055097,0.694862436349131,90,11,1,1011,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.310262586817848,0.303727386480578,0.739352305676431,57,11,1,1011,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.518847804543656,0.515897571103646,0.902009836575682,105,11,2,1011,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.331034448536799,0.322681486998271,0.747496929026048,50,11,2,1011,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.46478260417854,0.489374061555574,0.899324321085115,98,11,3,1011,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.295061487491949,0.335390097623771,0.785423451988575,42,11,3,1011,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.576989260453246,0.602044912546086,0.761917813958578,88,11,4,1011,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.400498598551249,0.408026165372988,0.693443826999582,43,11,4,1011,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.566783814681704,0.620807042931943,0.856847486407061,97,11,5,1011,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.363580986840164,0.374953944430156,0.726980251820514,40,11,5,1011,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.519978409848758,0.533699891196902,0.611665633270218,99,12,1,1012,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.402055686564153,0.419728126160098,0.61317666780819,43,12,1,1012,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.523289371464746,0.547336314902673,0.831875843974811,93,12,2,1012,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.364559446452384,0.393288348833822,0.690841197128538,51,12,2,1012,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.440047194814723,0.452948586361697,0.856565175981852,92,12,3,1012,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.440491510630149,0.460033989676163,0.811539786225158,48,12,3,1012,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.484238855423517,0.534053354077665,0.779890374795014,97,12,4,1012,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.151627531662441,0.22387511025158,0.602962040715639,47,12,4,1012,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.552484620781451,0.565723185075577,0.904830871947124,97,12,5,1012,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.368118100581254,0.429483657439928,0.81734726757869,43,12,5,1012,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.537159054234109,0.545854853594575,0.872988711425909,92,13,1,1013,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.419613703022079,0.381498306881984,0.783699189278756,48,13,1,1013,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.489665676160016,0.479756313441828,0.801326957336309,99,13,2,1013,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.248827846277705,0.257662641384728,0.753779832006482,39,13,2,1013,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.480744524181837,0.536926618731341,0.770738185935385,94,13,3,1013,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.25287039083151,0.29485438872336,0.589842374335166,50,13,3,1013,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.426016780303674,0.437029488286391,0.786735091628765,96,13,4,1013,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.289548251672127,0.337543615578114,0.68676938112377,51,13,4,1013,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.62638310979833,0.620862163930949,0.800335459447247,97,13,5,1013,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.501665933675067,0.425359861873697,0.829719174231408,44,13,5,1013,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.583126984869631,0.559344473582376,0.792649554871163,96,14,1,1014,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.325723609916006,0.280342316062033,0.785894064520007,46,14,1,1014,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.484591157772494,0.530098740706322,0.700936339808174,98,14,2,1014,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.279019798980041,0.230391393179445,0.65371918579776,43,14,2,1014,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.561916333249461,0.57043510817529,0.793184126596074,95,14,3,1014,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.535995140349197,0.598480964181229,0.86750016145411,43,14,3,1014,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.568749533419422,0.634190226324896,0.940264372969419,93,14,4,1014,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.395980048290759,0.464107133778958,0.734572722754107,49,14,4,1014,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.31115308821026,0.361836008489279,0.764909758254138,96,14,5,1014,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.22275052058376,0.257225873818876,0.674616042749924,51,14,5,1014,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.405016008102503,0.447667103663718,0.81947318522046,96,15,1,1015,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.176044697215627,0.247478422002626,0.67713082751036,39,15,1,1015,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.497041205114821,0.475879176205351,0.836900909194906,93,15,2,1015,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.484149401849201,0.505369472537678,0.801802278715704,51,15,2,1015,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.601293803039295,0.599846749721083,0.779792754241535,96,15,3,1015,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.425755792882101,0.398337757797791,0.68791702000281,45,15,3,1015,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.515949875646893,0.568708305401743,0.836906820287866,97,15,4,1015,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.419269633494711,0.394050131203725,0.793747658591485,47,15,4,1015,CV1_AUS,AUS
SdLen,AUS_2018,AUS,0.539368537446905,0.574916132933185,0.866089345444993,96,15,5,1015,CV1_AUS,AUS
SdLen,AUS_2019,AUS,0.166033238338421,0.176323668005185,0.678022320444356,50,15,5,1015,CV1_AUS,AUS
SdLen,PAK_2019,PAK,0.177093704408712,0.286655954487242,0.563318499452908,43,1,1,1001,CV1_PAK,PAK
SdLen,PAK_2020,PAK,0.0233183835916513,0.028613191558438,0.620002781254108,49,1,1,1001,CV1_PAK,PAK
SdLen,PAK_2021,PAK,0.268191610886174,0.28324385586126,0.796233459333381,47,1,1,1001,CV1_PAK,PAK
SdLen,PAK_2019,PAK,0.16087048955512,0.143066839587491,0.637794773298168,40,1,2,1001,CV1_PAK,PAK
SdLen,PAK_2020,PAK,0.228722374018906,0.258145600210309,0.547862122388325,48,1,2,1001,CV1_PAK,PAK
