trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,model
SdW_z,PAK_2019,PAK,0.138981865,0.2499814,0.441617915,40,4,1,2004,CV2,RKHS
SdW_z,PAK_2020,PAK,0.06980028,0.127968184,0.331684826,49,4,1,2004,CV2,RKHS
SdW_z,PAK_2021,PAK,0.34191286,0.226359789,0.678117681,48,4,1,2004,CV2,RKHS
SdW_z,AUS_2017,AUS,0.024990291,0.220064027,0.38228834,73,4,2,2004,CV2,RKHS
SdW_z,AUS_2018,AUS,0.447456703,0.388009653,0.743513612,97,4,2,2004,CV2,RKHS
SdW_z,AUS_2019,AUS,0.166219119,0.124789665,0.673180146,48,4,2,2004,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.011058571,0.005361192,0.50303419,40,4,2,2004,CV2,RKHS
SdW_z,PAK_2020,PAK,0.179186373,0.152761901,0.554033369,49,4,2,2004,CV2,RKHS
SdW_z,PAK_2021,PAK,0.11319662,0.099837136,0.603244807,48,4,2,2004,CV2,RKHS
SdW_z,AUS_2017,AUS,0.20156593,0.318818893,0.425168682,73,4,3,2004,CV2,RKHS
SdW_z,AUS_2018,AUS,0.229866014,0.26446531,0.481231338,97,4,3,2004,CV2,RKHS
SdW_z,AUS_2019,AUS,0.184611867,0.158940398,0.673605259,48,4,3,2004,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.080997239,0.041869591,0.427464444,40,4,3,2004,CV2,RKHS
SdW_z,PAK_2020,PAK,0.273358445,0.246781548,0.586393533,48,4,3,2004,CV2,RKHS
SdW_z,PAK_2021,PAK,0.056460816,0.218645679,0.469004071,48,4,3,2004,CV2,RKHS
SdW_z,AUS_2017,AUS,0.338265697,0.346946019,0.602475012,73,4,4,2004,CV2,RKHS
SdW_z,AUS_2018,AUS,0.324349844,0.294046093,0.741143552,97,4,4,2004,CV2,RKHS
SdW_z,AUS_2019,AUS,0.377942168,0.381588233,0.775437887,48,4,4,2004,CV2,RKHS
SdW_z,PAK_2019,PAK,0.080893204,-0.044113998,0.548518568,40,4,4,2004,CV2,RKHS
SdW_z,PAK_2020,PAK,0.056823137,0.038616421,0.522536801,48,4,4,2004,CV2,RKHS
SdW_z,PAK_2021,PAK,0.133383638,0.141410853,0.61969402,48,4,4,2004,CV2,RKHS
SdW_z,AUS_2017,AUS,0.244395573,0.34666564,0.419645215,73,4,5,2004,CV2,RKHS
SdW_z,AUS_2018,AUS,0.303468404,0.283225037,0.583403878,96,4,5,2004,CV2,RKHS
SdW_z,AUS_2019,AUS,0.173529373,0.068667897,0.803409143,48,4,5,2004,CV2,RKHS
SdW_z,PAK_2019,PAK,0.04025192,0.037778216,0.471599083,39,4,5,2004,CV2,RKHS
SdW_z,PAK_2020,PAK,0.019665607,0.117368996,0.533688226,48,4,5,2004,CV2,RKHS
SdW_z,PAK_2021,PAK,0.207302407,0.224541725,0.588358673,47,4,5,2004,CV2,RKHS
SdW_z,AUS_2017,AUS,0.132077948,0.252027163,0.493048356,74,5,1,2005,CV2,RKHS
SdW_z,AUS_2018,AUS,0.380511793,0.317735011,0.750553375,97,5,1,2005,CV2,RKHS
SdW_z,AUS_2019,AUS,0.193058798,0.135052246,0.770530065,48,5,1,2005,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.039648802,-0.010568213,0.514512523,40,5,1,2005,CV2,RKHS
SdW_z,PAK_2020,PAK,0.379456734,0.387437918,0.681598563,49,5,1,2005,CV2,RKHS
SdW_z,PAK_2021,PAK,0.150238413,0.154931873,0.553165855,48,5,1,2005,CV2,RKHS
SdW_z,AUS_2017,AUS,0.256480179,0.247579818,0.446049006,73,5,2,2005,CV2,RKHS
SdW_z,AUS_2018,AUS,0.291565734,0.282141143,0.574813697,97,5,2,2005,CV2,RKHS
SdW_z,AUS_2019,AUS,0.162839894,0.18563248,0.585738133,48,5,2,2005,CV2,RKHS
SdW_z,PAK_2019,PAK,0.084525135,0.048108009,0.556031801,40,5,2,2005,CV2,RKHS
SdW_z,PAK_2020,PAK,0.188228269,0.14174117,0.530380626,49,5,2,2005,CV2,RKHS
SdW_z,PAK_2021,PAK,0.243644371,0.314523793,0.609544763,48,5,2,2005,CV2,RKHS
SdW_z,AUS_2017,AUS,0.25840861,0.413094623,0.380183305,73,5,3,2005,CV2,RKHS
SdW_z,AUS_2018,AUS,0.280298662,0.235415564,0.617106512,97,5,3,2005,CV2,RKHS
SdW_z,AUS_2019,AUS,0.279180213,0.250766684,0.676821484,48,5,3,2005,CV2,RKHS
SdW_z,PAK_2019,PAK,0.043137032,-0.077773317,0.518880443,40,5,3,2005,CV2,RKHS
SdW_z,PAK_2020,PAK,0.054502952,0.105054488,0.522605819,48,5,3,2005,CV2,RKHS
SdW_z,PAK_2021,PAK,0.23319013,0.340988065,0.573208525,48,5,3,2005,CV2,RKHS
SdW_z,AUS_2017,AUS,0.12690754,0.129793192,0.505894943,73,5,4,2005,CV2,RKHS
SdW_z,AUS_2018,AUS,0.387952299,0.320358219,0.766203535,97,5,4,2005,CV2,RKHS
SdW_z,AUS_2019,AUS,0.265686319,0.120986783,0.688838971,48,5,4,2005,CV2,RKHS
SdW_z,PAK_2019,PAK,0.172572,0.240404019,0.518855891,40,5,4,2005,CV2,RKHS
SdW_z,PAK_2020,PAK,0.087247329,0.138978855,0.338509939,48,5,4,2005,CV2,RKHS
SdW_z,PAK_2021,PAK,0.009470034,0.037838279,0.519699216,48,5,4,2005,CV2,RKHS
SdW_z,AUS_2017,AUS,0.239123123,0.311523213,0.42442785,73,5,5,2005,CV2,RKHS
SdW_z,AUS_2018,AUS,0.244321925,0.244530585,0.622053893,96,5,5,2005,CV2,RKHS
SdW_z,AUS_2019,AUS,0.419275155,0.419421376,0.780253521,48,5,5,2005,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.168055988,-0.055522267,0.446432789,39,5,5,2005,CV2,RKHS
SdW_z,PAK_2020,PAK,0.066790459,0.009351397,0.554974219,48,5,5,2005,CV2,RKHS
SdW_z,PAK_2021,PAK,0.083305094,0.12299419,0.478399293,47,5,5,2005,CV2,RKHS
SdW_z,AUS_2017,AUS,0.07693412,0.129603164,0.455795671,74,6,1,2006,CV2,RKHS
SdW_z,AUS_2018,AUS,0.216491295,0.104555094,0.636829033,97,6,1,2006,CV2,RKHS
SdW_z,AUS_2019,AUS,0.279987029,0.259783966,0.761257901,48,6,1,2006,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.150024969,-0.16617371,0.441428497,40,6,1,2006,CV2,RKHS
SdW_z,PAK_2020,PAK,0.130935952,0.08496952,0.612413658,49,6,1,2006,CV2,RKHS
SdW_z,PAK_2021,PAK,0.273302748,0.335305615,0.636611476,48,6,1,2006,CV2,RKHS
SdW_z,AUS_2017,AUS,0.386702134,0.461677314,0.47382702,73,6,2,2006,CV2,RKHS
SdW_z,AUS_2018,AUS,0.14171719,0.17932735,0.48164396,97,6,2,2006,CV2,RKHS
SdW_z,AUS_2019,AUS,0.035547693,-0.02268903,0.652789993,48,6,2,2006,CV2,RKHS
SdW_z,PAK_2019,PAK,0.013593,0.037421941,0.613158013,40,6,2,2006,CV2,RKHS
SdW_z,PAK_2020,PAK,0.199676662,0.203808693,0.467473805,49,6,2,2006,CV2,RKHS
SdW_z,PAK_2021,PAK,0.374689396,0.362076924,0.682158808,48,6,2,2006,CV2,RKHS
SdW_z,AUS_2017,AUS,0.15118266,0.206314556,0.354621391,73,6,3,2006,CV2,RKHS
SdW_z,AUS_2018,AUS,0.336022681,0.326000836,0.635168667,97,6,3,2006,CV2,RKHS
SdW_z,AUS_2019,AUS,0.319914203,0.278037131,0.760419011,48,6,3,2006,CV2,RKHS
SdW_z,PAK_2019,PAK,0.169826975,0.235757126,0.557595278,40,6,3,2006,CV2,RKHS
SdW_z,PAK_2020,PAK,0.091249105,0.098667614,0.509922442,48,6,3,2006,CV2,RKHS
SdW_z,PAK_2021,PAK,0.179700766,0.131965368,0.502089287,48,6,3,2006,CV2,RKHS
SdW_z,AUS_2017,AUS,0.223065462,0.377990175,0.450855007,73,6,4,2006,CV2,RKHS
SdW_z,AUS_2018,AUS,0.383235315,0.378296277,0.665477229,97,6,4,2006,CV2,RKHS
SdW_z,AUS_2019,AUS,0.27179034,0.25001357,0.765873261,48,6,4,2006,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.29653345,-0.251966205,0.299055159,40,6,4,2006,CV2,RKHS
SdW_z,PAK_2020,PAK,0.044707558,-0.008423233,0.374282278,48,6,4,2006,CV2,RKHS
SdW_z,PAK_2021,PAK,-0.006076497,0.106120234,0.495545785,48,6,4,2006,CV2,RKHS
SdW_z,AUS_2017,AUS,0.0547623,0.086974631,0.433107964,73,6,5,2006,CV2,RKHS
SdW_z,AUS_2018,AUS,0.536622429,0.493522526,0.779324607,96,6,5,2006,CV2,RKHS
SdW_z,AUS_2019,AUS,0.238118899,0.111391582,0.811346356,48,6,5,2006,CV2,RKHS
SdW_z,PAK_2019,PAK,0.261796793,0.284294062,0.558538746,39,6,5,2006,CV2,RKHS
SdW_z,PAK_2020,PAK,0.086619809,0.118149374,0.557828324,48,6,5,2006,CV2,RKHS
SdW_z,PAK_2021,PAK,0.156092198,0.12670233,0.757229288,47,6,5,2006,CV2,RKHS
SdW_z,AUS_2017,AUS,0.019536021,0.192135664,0.340050211,74,7,1,2007,CV2,RKHS
SdW_z,AUS_2018,AUS,0.362027514,0.450138573,0.526707636,97,7,1,2007,CV2,RKHS
SdW_z,AUS_2019,AUS,0.074113885,-0.016337829,0.664914863,48,7,1,2007,CV2,RKHS
SdW_z,PAK_2019,PAK,0.169437103,0.000188148,0.661686593,40,7,1,2007,CV2,RKHS
SdW_z,PAK_2020,PAK,0.087769534,0.1008048,0.535221415,49,7,1,2007,CV2,RKHS
SdW_z,PAK_2021,PAK,0.424055716,0.332392383,0.783143061,48,7,1,2007,CV2,RKHS
SdW_z,AUS_2017,AUS,0.340180361,0.399111373,0.459439727,73,7,2,2007,CV2,RKHS
SdW_z,AUS_2018,AUS,0.325361096,0.276339321,0.718289161,97,7,2,2007,CV2,RKHS
SdW_z,AUS_2019,AUS,0.268460016,0.205183879,0.679886353,48,7,2,2007,CV2,RKHS
SdW_z,PAK_2019,PAK,0.13836639,0.146402129,0.495937421,40,7,2,2007,CV2,RKHS
SdW_z,PAK_2020,PAK,0.111324251,-0.001942695,0.550239114,49,7,2,2007,CV2,RKHS
SdW_z,PAK_2021,PAK,-0.019278051,0.053735718,0.453209396,48,7,2,2007,CV2,RKHS
SdW_z,AUS_2017,AUS,0.094632313,0.235029121,0.400695334,73,7,3,2007,CV2,RKHS
SdW_z,AUS_2018,AUS,0.196351805,0.162819523,0.639168176,97,7,3,2007,CV2,RKHS
SdW_z,AUS_2019,AUS,0.152950846,0.10785724,0.656775713,48,7,3,2007,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.109806177,0.040472346,0.409938464,40,7,3,2007,CV2,RKHS
SdW_z,PAK_2020,PAK,0.438031895,0.466145317,0.715602306,48,7,3,2007,CV2,RKHS
SdW_z,PAK_2021,PAK,0.144747198,0.193501108,0.418003978,48,7,3,2007,CV2,RKHS
SdW_z,AUS_2017,AUS,0.273095564,0.236850428,0.582928052,73,7,4,2007,CV2,RKHS
SdW_z,AUS_2018,AUS,0.53063915,0.374642479,0.741306404,97,7,4,2007,CV2,RKHS
SdW_z,AUS_2019,AUS,0.377164721,0.384765745,0.800247028,48,7,4,2007,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.165177611,-0.050893537,0.345267116,40,7,4,2007,CV2,RKHS
SdW_z,PAK_2020,PAK,0.089352878,0.095408769,0.489566523,48,7,4,2007,CV2,RKHS
SdW_z,PAK_2021,PAK,0.019597475,0.075246344,0.55936204,48,7,4,2007,CV2,RKHS
SdW_z,AUS_2017,AUS,0.241093208,0.364630742,0.44428872,73,7,5,2007,CV2,RKHS
SdW_z,AUS_2018,AUS,0.239632536,0.22178512,0.618903057,96,7,5,2007,CV2,RKHS
SdW_z,AUS_2019,AUS,0.278094989,0.139514686,0.782131464,48,7,5,2007,CV2,RKHS
SdW_z,PAK_2019,PAK,0.140534706,0.325334693,0.42372639,39,7,5,2007,CV2,RKHS
SdW_z,PAK_2020,PAK,0.0064642,0.040105456,0.43009684,48,7,5,2007,CV2,RKHS
SdW_z,PAK_2021,PAK,0.337809731,0.283698218,0.738181132,47,7,5,2007,CV2,RKHS
SdW_z,AUS_2017,AUS,0.348719059,0.403664019,0.605054568,74,8,1,2008,CV2,RKHS
SdW_z,AUS_2018,AUS,0.278366484,0.17281759,0.56351492,97,8,1,2008,CV2,RKHS
SdW_z,AUS_2019,AUS,0.251775784,0.206220824,0.742343108,48,8,1,2008,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.064970997,-0.023613626,0.451811748,40,8,1,2008,CV2,RKHS
SdW_z,PAK_2020,PAK,0.095332565,0.004493351,0.497004408,49,8,1,2008,CV2,RKHS
SdW_z,PAK_2021,PAK,0.363308168,0.292134832,0.743424295,48,8,1,2008,CV2,RKHS
SdW_z,AUS_2017,AUS,0.178618492,0.287898306,0.408743319,73,8,2,2008,CV2,RKHS
SdW_z,AUS_2018,AUS,0.425661063,0.408668895,0.736166393,97,8,2,2008,CV2,RKHS
SdW_z,AUS_2019,AUS,0.291669687,0.228447345,0.849762411,48,8,2,2008,CV2,RKHS
SdW_z,PAK_2019,PAK,0.040775382,0.22046529,0.484282905,40,8,2,2008,CV2,RKHS
SdW_z,PAK_2020,PAK,0.200781221,0.128674779,0.628595934,49,8,2,2008,CV2,RKHS
SdW_z,PAK_2021,PAK,0.043581882,0.218403914,0.499220569,48,8,2,2008,CV2,RKHS
SdW_z,AUS_2017,AUS,0.171071296,0.248881485,0.478540667,73,8,3,2008,CV2,RKHS
SdW_z,AUS_2018,AUS,0.238516093,0.206824227,0.505470539,97,8,3,2008,CV2,RKHS
SdW_z,AUS_2019,AUS,0.027678043,-0.00461455,0.603557027,48,8,3,2008,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.031672707,-0.077846744,0.538393025,40,8,3,2008,CV2,RKHS
SdW_z,PAK_2020,PAK,0.326175985,0.353596879,0.519974756,48,8,3,2008,CV2,RKHS
SdW_z,PAK_2021,PAK,0.132922973,0.132938878,0.630804899,48,8,3,2008,CV2,RKHS
SdW_z,AUS_2017,AUS,0.086489654,0.283990806,0.343487863,73,8,4,2008,CV2,RKHS
SdW_z,AUS_2018,AUS,0.450440531,0.476705538,0.644556278,97,8,4,2008,CV2,RKHS
SdW_z,AUS_2019,AUS,0.306597891,0.194604279,0.728895354,48,8,4,2008,CV2,RKHS
SdW_z,PAK_2019,PAK,0.148672795,0.14023333,0.596325526,40,8,4,2008,CV2,RKHS
SdW_z,PAK_2020,PAK,0.126776016,0.181961891,0.431169675,48,8,4,2008,CV2,RKHS
SdW_z,PAK_2021,PAK,0.161022248,0.160130276,0.547698276,48,8,4,2008,CV2,RKHS
SdW_z,AUS_2017,AUS,0.154791973,0.15453683,0.494591788,73,8,5,2008,CV2,RKHS
SdW_z,AUS_2018,AUS,0.299493431,0.253501543,0.603425397,96,8,5,2008,CV2,RKHS
SdW_z,AUS_2019,AUS,0.386583929,0.362861641,0.766839269,48,8,5,2008,CV2,RKHS
SdW_z,PAK_2019,PAK,0.156389512,0.1140281,0.569246803,39,8,5,2008,CV2,RKHS
SdW_z,PAK_2020,PAK,0.056008139,0.033459176,0.646743572,48,8,5,2008,CV2,RKHS
SdW_z,PAK_2021,PAK,0.251233607,0.2825999,0.542080531,47,8,5,2008,CV2,RKHS
SdW_z,AUS_2017,AUS,0.293566955,0.355040805,0.430196779,74,9,1,2009,CV2,RKHS
SdW_z,AUS_2018,AUS,0.343135405,0.266471604,0.674099302,97,9,1,2009,CV2,RKHS
SdW_z,AUS_2019,AUS,0.378166645,0.329578465,0.738923934,48,9,1,2009,CV2,RKHS
SdW_z,PAK_2019,PAK,0.068619202,0.11478418,0.574402713,40,9,1,2009,CV2,RKHS
SdW_z,PAK_2020,PAK,0.29971488,0.252639602,0.592747204,49,9,1,2009,CV2,RKHS
SdW_z,PAK_2021,PAK,-0.050009917,0.019327869,0.4996852,48,9,1,2009,CV2,RKHS
SdW_z,AUS_2017,AUS,0.189746486,0.253558068,0.449047426,73,9,2,2009,CV2,RKHS
SdW_z,AUS_2018,AUS,0.428135581,0.358797674,0.768472116,97,9,2,2009,CV2,RKHS
SdW_z,AUS_2019,AUS,0.436250852,0.31157552,0.854823941,48,9,2,2009,CV2,RKHS
SdW_z,PAK_2019,PAK,0.094710917,0.196378241,0.58832865,40,9,2,2009,CV2,RKHS
SdW_z,PAK_2020,PAK,0.159518651,0.274398781,0.449723338,49,9,2,2009,CV2,RKHS
SdW_z,PAK_2021,PAK,0.056762328,0.128932442,0.519870929,48,9,2,2009,CV2,RKHS
SdW_z,AUS_2017,AUS,0.0023242,0.101886851,0.243438153,73,9,3,2009,CV2,RKHS
SdW_z,AUS_2018,AUS,0.276792896,0.352932668,0.460787447,97,9,3,2009,CV2,RKHS
SdW_z,AUS_2019,AUS,0.219429385,0.186175265,0.697766101,48,9,3,2009,CV2,RKHS
SdW_z,PAK_2019,PAK,0.08212512,0.051507816,0.518871565,40,9,3,2009,CV2,RKHS
SdW_z,PAK_2020,PAK,0.275843464,0.164349372,0.63451273,48,9,3,2009,CV2,RKHS
SdW_z,PAK_2021,PAK,0.460050977,0.449191187,0.814937171,48,9,3,2009,CV2,RKHS
SdW_z,AUS_2017,AUS,0.275516364,0.357245338,0.522435698,73,9,4,2009,CV2,RKHS
SdW_z,AUS_2018,AUS,0.235820272,0.138657935,0.717498631,97,9,4,2009,CV2,RKHS
SdW_z,AUS_2019,AUS,0.093657045,0.073716209,0.631898326,48,9,4,2009,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.015073551,-0.028754035,0.406867891,40,9,4,2009,CV2,RKHS
SdW_z,PAK_2020,PAK,0.018849345,-0.012714289,0.337757618,48,9,4,2009,CV2,RKHS
SdW_z,PAK_2021,PAK,0.332140429,0.315149542,0.725949191,48,9,4,2009,CV2,RKHS
SdW_z,AUS_2017,AUS,0.177097905,0.240045664,0.45883613,73,9,5,2009,CV2,RKHS
SdW_z,AUS_2018,AUS,0.216440829,0.259563731,0.494115448,96,9,5,2009,CV2,RKHS
SdW_z,AUS_2019,AUS,0.012629148,0.016826793,0.53205246,48,9,5,2009,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.001492565,0.02418966,0.405628201,39,9,5,2009,CV2,RKHS
SdW_z,PAK_2020,PAK,-0.096514615,-0.085543551,0.403152531,48,9,5,2009,CV2,RKHS
SdW_z,PAK_2021,PAK,-0.052974073,-0.043313576,0.477190354,47,9,5,2009,CV2,RKHS
SdW_z,AUS_2017,AUS,0.119276446,0.272814787,0.395077261,74,10,1,2010,CV2,RKHS
SdW_z,AUS_2018,AUS,0.234687686,0.225467409,0.556048231,97,10,1,2010,CV2,RKHS
SdW_z,AUS_2019,AUS,0.100042006,0.050593057,0.665408966,48,10,1,2010,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.205298394,-0.021339326,0.308113651,40,10,1,2010,CV2,RKHS
SdW_z,PAK_2020,PAK,0.252548856,0.223288616,0.491624709,49,10,1,2010,CV2,RKHS
SdW_z,PAK_2021,PAK,0.006778702,0.041688153,0.495659042,48,10,1,2010,CV2,RKHS
SdW_z,AUS_2017,AUS,0.16481548,0.379805616,0.397806443,73,10,2,2010,CV2,RKHS
SdW_z,AUS_2018,AUS,0.341894713,0.355157394,0.696673887,97,10,2,2010,CV2,RKHS
SdW_z,AUS_2019,AUS,0.224623664,0.11366227,0.641982027,48,10,2,2010,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.144202355,-0.155506597,0.462126684,40,10,2,2010,CV2,RKHS
SdW_z,PAK_2020,PAK,0.132911351,0.092077466,0.545003648,49,10,2,2010,CV2,RKHS
SdW_z,PAK_2021,PAK,0.20014863,0.191629828,0.663982423,48,10,2,2010,CV2,RKHS
SdW_z,AUS_2017,AUS,0.162957885,0.204362784,0.34106811,73,10,3,2010,CV2,RKHS
SdW_z,AUS_2018,AUS,0.298603728,0.260493925,0.665088585,97,10,3,2010,CV2,RKHS
SdW_z,AUS_2019,AUS,0.103707093,0.037016934,0.711358409,48,10,3,2010,CV2,RKHS
SdW_z,PAK_2019,PAK,0.212379465,0.159692265,0.603115284,40,10,3,2010,CV2,RKHS
SdW_z,PAK_2020,PAK,-0.017490801,0.055848342,0.336799204,48,10,3,2010,CV2,RKHS
SdW_z,PAK_2021,PAK,0.219336443,0.203870057,0.49691527,48,10,3,2010,CV2,RKHS
SdW_z,AUS_2017,AUS,0.239781019,0.348593424,0.400777616,73,10,4,2010,CV2,RKHS
SdW_z,AUS_2018,AUS,0.314384988,0.265274924,0.685054509,97,10,4,2010,CV2,RKHS
SdW_z,AUS_2019,AUS,0.359466309,0.34490433,0.701861636,48,10,4,2010,CV2,RKHS
SdW_z,PAK_2019,PAK,0.13676253,0.114968971,0.516414769,40,10,4,2010,CV2,RKHS
SdW_z,PAK_2020,PAK,0.224040229,0.086784107,0.779118128,48,10,4,2010,CV2,RKHS
SdW_z,PAK_2021,PAK,0.323157218,0.277176128,0.738933139,48,10,4,2010,CV2,RKHS
SdW_z,AUS_2017,AUS,0.178637668,0.230069656,0.482577645,73,10,5,2010,CV2,RKHS
SdW_z,AUS_2018,AUS,0.421287035,0.376608799,0.66426763,96,10,5,2010,CV2,RKHS
SdW_z,AUS_2019,AUS,0.360506491,0.350278194,0.706398398,48,10,5,2010,CV2,RKHS
SdW_z,PAK_2019,PAK,0.107750394,0.211313057,0.54897783,39,10,5,2010,CV2,RKHS
SdW_z,PAK_2020,PAK,0.142994569,0.053363803,0.44494165,48,10,5,2010,CV2,RKHS
SdW_z,PAK_2021,PAK,0.091407694,0.094150308,0.510611045,47,10,5,2010,CV2,RKHS
SdW_z,AUS_2017,AUS,0.208094322,0.328613745,0.457322365,74,11,1,2011,CV2,RKHS
SdW_z,AUS_2018,AUS,0.428188755,0.358519659,0.758600301,97,11,1,2011,CV2,RKHS
SdW_z,AUS_2019,AUS,0.134001894,0.101829235,0.611599172,48,11,1,2011,CV2,RKHS
SdW_z,PAK_2019,PAK,0.447194238,0.409025615,0.737062135,40,11,1,2011,CV2,RKHS
SdW_z,PAK_2020,PAK,0.165026032,0.135145635,0.444327151,49,11,1,2011,CV2,RKHS
SdW_z,PAK_2021,PAK,0.164466619,0.164536006,0.672596665,48,11,1,2011,CV2,RKHS
SdW_z,AUS_2017,AUS,0.142155499,0.285928076,0.383281258,73,11,2,2011,CV2,RKHS
SdW_z,AUS_2018,AUS,0.39489387,0.316637682,0.701582482,97,11,2,2011,CV2,RKHS
SdW_z,AUS_2019,AUS,0.440834876,0.39198871,0.867353278,48,11,2,2011,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.16015513,-0.088379315,0.328670789,40,11,2,2011,CV2,RKHS
SdW_z,PAK_2020,PAK,0.201255053,0.177658695,0.48688789,49,11,2,2011,CV2,RKHS
SdW_z,PAK_2021,PAK,0.288776227,0.256989309,0.663936268,48,11,2,2011,CV2,RKHS
SdW_z,AUS_2017,AUS,0.256958671,0.215480269,0.469379609,73,11,3,2011,CV2,RKHS
SdW_z,AUS_2018,AUS,0.31690536,0.336789643,0.573591887,97,11,3,2011,CV2,RKHS
SdW_z,AUS_2019,AUS,0.185238143,0.167349709,0.655811997,48,11,3,2011,CV2,RKHS
SdW_z,PAK_2019,PAK,0.104124502,0.083279521,0.438495061,40,11,3,2011,CV2,RKHS
SdW_z,PAK_2020,PAK,-0.016177298,-0.06974662,0.395375996,48,11,3,2011,CV2,RKHS
SdW_z,PAK_2021,PAK,0.085702386,0.209412148,0.439022497,48,11,3,2011,CV2,RKHS
SdW_z,AUS_2017,AUS,0.027371927,0.265515805,0.265669462,73,11,4,2011,CV2,RKHS
SdW_z,AUS_2018,AUS,0.224963999,0.176149757,0.599893985,97,11,4,2011,CV2,RKHS
SdW_z,AUS_2019,AUS,0.28690723,0.310277442,0.677560118,48,11,4,2011,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.091361663,0.021658428,0.447653381,40,11,4,2011,CV2,RKHS
SdW_z,PAK_2020,PAK,0.161013493,0.130421834,0.538099514,48,11,4,2011,CV2,RKHS
SdW_z,PAK_2021,PAK,0.252946012,0.275631811,0.640568369,48,11,4,2011,CV2,RKHS
SdW_z,AUS_2017,AUS,0.363215571,0.343330094,0.524637002,73,11,5,2011,CV2,RKHS
SdW_z,AUS_2018,AUS,0.275907317,0.261881426,0.564687367,96,11,5,2011,CV2,RKHS
SdW_z,AUS_2019,AUS,0.26606734,0.162134289,0.749775403,48,11,5,2011,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.124834657,-0.076982114,0.435774443,39,11,5,2011,CV2,RKHS
SdW_z,PAK_2020,PAK,0.210987854,0.164795675,0.634087897,48,11,5,2011,CV2,RKHS
SdW_z,PAK_2021,PAK,0.257599891,0.23628058,0.641334924,47,11,5,2011,CV2,RKHS
SdW_z,AUS_2017,AUS,0.118904796,0.144596336,0.364721671,74,12,1,2012,CV2,RKHS
SdW_z,AUS_2018,AUS,0.388801917,0.425353827,0.656388797,97,12,1,2012,CV2,RKHS
SdW_z,AUS_2019,AUS,0.171221423,0.080877165,0.797945322,48,12,1,2012,CV2,RKHS
SdW_z,PAK_2019,PAK,0.046573475,0.14493861,0.494316493,40,12,1,2012,CV2,RKHS
SdW_z,PAK_2020,PAK,0.03697676,0.041195025,0.575305449,49,12,1,2012,CV2,RKHS
SdW_z,PAK_2021,PAK,0.185965072,0.133043833,0.684748558,48,12,1,2012,CV2,RKHS
SdW_z,AUS_2017,AUS,0.092427097,0.197781515,0.506577855,73,12,2,2012,CV2,RKHS
SdW_z,AUS_2018,AUS,0.238706891,0.228191759,0.5039582,97,12,2,2012,CV2,RKHS
SdW_z,AUS_2019,AUS,0.220483769,0.251811644,0.626854319,48,12,2,2012,CV2,RKHS
SdW_z,PAK_2019,PAK,0.103631838,0.09333438,0.500579782,40,12,2,2012,CV2,RKHS
SdW_z,PAK_2020,PAK,0.212128872,0.105843638,0.625041458,49,12,2,2012,CV2,RKHS
SdW_z,PAK_2021,PAK,0.083074051,0.254845549,0.434342807,48,12,2,2012,CV2,RKHS
SdW_z,AUS_2017,AUS,0.117297934,0.231581546,0.348416094,73,12,3,2012,CV2,RKHS
SdW_z,AUS_2018,AUS,0.190921304,0.141213833,0.581206854,97,12,3,2012,CV2,RKHS
SdW_z,AUS_2019,AUS,0.175084966,0.13185322,0.72571715,48,12,3,2012,CV2,RKHS
SdW_z,PAK_2019,PAK,0.060456978,0.096270608,0.453089878,40,12,3,2012,CV2,RKHS
SdW_z,PAK_2020,PAK,0.013519822,0.057808836,0.457165275,48,12,3,2012,CV2,RKHS
SdW_z,PAK_2021,PAK,-0.056479649,-0.06367214,0.441422852,48,12,3,2012,CV2,RKHS
SdW_z,AUS_2017,AUS,0.244990916,0.452598776,0.42251603,73,12,4,2012,CV2,RKHS
SdW_z,AUS_2018,AUS,0.512677446,0.405878099,0.790980082,97,12,4,2012,CV2,RKHS
SdW_z,AUS_2019,AUS,0.311339029,0.189486254,0.76176579,48,12,4,2012,CV2,RKHS
SdW_z,PAK_2019,PAK,0.028509422,-0.011395832,0.545028294,40,12,4,2012,CV2,RKHS
SdW_z,PAK_2020,PAK,0.343264553,0.29536428,0.693428666,48,12,4,2012,CV2,RKHS
SdW_z,PAK_2021,PAK,0.291707428,0.321813513,0.594215525,48,12,4,2012,CV2,RKHS
SdW_z,AUS_2017,AUS,0.379807184,0.36710765,0.52131196,73,12,5,2012,CV2,RKHS
